Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,1550 Sawgrass Corporate Parkway,1550 Sawgrass Corporate Parkway,,Sunrise,FL,33323,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,26.140466,-80.339221,2026-03-22,347239,2026-03-22 00:12:15 UTC,,,,2021-06-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1560 Sawgrass Corporate Pkwy,1560 Sawgrass Corporate Parkway,,Sunrise,FL,33323,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,26.1416,-80.33983,2026-03-22,347242,2026-03-22 00:53:40 UTC,,,,2021-06-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Miami Lakes Auto Mall Parking Garage,16600 Northwest 57th Avenue,,Miami Lakes,FL,33014,,888-717-4544,E,,Public,24 hours daily,,,,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,25.923824,-80.295183,2026-03-22,347367,2026-03-22 06:08:26 UTC,,,,2024-06-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wayne Akers Ford,2000 10th Ave N,,Lake Worth,FL,33461,,888-717-4544,E,,Public,24 hours daily,,,,,,6,6,,CHARGESMART_EV,https://chargesmartev.com,GPS,26.628926,-80.074958,2026-03-22,347368,2026-03-22 06:08:27 UTC,,,,2024-06-04,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Aventura CJDR,2198 NE 163rd St,,North Miami Beach,FL,33162,,888-717-4544,E,,Public,24 hours daily,,,,,,8,2,,CHARGESMART_EV,https://chargesmartev.com,GPS,25.925921,-80.156251,2026-03-22,347374,2026-03-22 06:08:31 UTC,,,,2024-06-04,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Sunrise Ford,5435 US-1,,Fort Pierce,FL,34982,,888-717-4544,E,,Public,24 hours daily,,,,,,6,6,,CHARGESMART_EV,https://chargesmartev.com,GPS,27.36575,-80.326751,2026-03-22,347377,2026-03-22 06:08:33 UTC,,,,2024-06-04,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Waffle House Pensacola,7329 North Davis Highway,,Pensacola,FL,32504,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,30.502475433693185,-87.22221734640601,2026-03-22,347386,2026-03-22 00:21:18 UTC,,,,2024-06-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COHB GITC,500 Egret Dr,,Hallandale Beach,FL,33009,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.981642,-80.133783,2026-03-22,347390,2026-03-22 02:26:50 UTC,,,,2024-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PALM LAKES FSED STATION2,20900 Biscayne Blvd,,Aventura,FL,33180,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.970234,-80.14518,2026-03-22,347543,2026-03-22 03:30:19 UTC,,,,2024-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OBE SOCIETY WYNWD 2,176 Northwest 25th Street,"By using this EV charger, you agree OBE Power owns and operates it, keeping all environmental attributes, including carbon credits.",Miami,FL,33127,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.800445,-80.198843,2026-03-22,347544,2026-03-22 03:30:22 UTC,,,,2024-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EPPCB AFPQO000000PTFE,2198 Walosi Way,,Panama City,FL,32408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.18315,-85.781031,2026-03-22,347562,2026-03-22 03:32:28 UTC,,,,2024-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EPPCB AFPQO000000PTFD,8603 Whelch Drive,,Panama City Beach,FL,32408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.182025,-85.781682,2026-03-22,347564,2026-03-22 03:32:28 UTC,,,,2024-06-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Shops at Wiregrass,28211 Paseo Drive #100,,Wesley Chapel,FL,33543,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,28.188658,-82.350521,2026-03-21,347665,2026-03-21 23:59:03 UTC,,,,2024-06-13,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MAZDA PC OUTSIDE 1,798 Tamiami Trail,Outside,Port Charlotte,FL,33953,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.019006,-82.168206,2026-03-22,347790,2026-03-22 03:31:55 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OS MANAGED WATERGRASS 3,32257 Snowberry Wy,Front of Building,Wesley Chapel,FL,33545,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.268729,-82.282922,2026-03-22,347791,2026-03-22 03:31:55 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HCI LMS STATION 2,582 New Technology Blvd,,Lake Mary,FL,32746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.766972,-81.35691,2026-03-22,347808,2026-03-22 03:32:21 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLANTATION CORP STATION 4,1601 Southwest 80th Terrace,,Plantation,FL,33324,,888-758-4389,E,,Public,"Mon: 12:00am-6:00am, 6:00pm-11:45pm; Tue: 12:00am-6:00am, 6:00pm-11:45pm; Wed: 12:00am-6:00am, 6:00pm-11:45pm; Thu: 12:00am-6:00am, 6:00pm-11:45pm; Fri: 12:00am-6:00am, 6:00pm-11:45pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.102565,-80.256209,2026-03-22,347847,2026-03-22 03:32:42 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLANTATION CORP STATION 5,1601 Southwest 80th Terrace,,Plantation,FL,33324,,888-758-4389,E,,Public,"Mon: 12:00am-6:00am, 6:00pm-11:45pm; Tue: 12:00am-6:00am, 6:00pm-11:45pm; Wed: 12:00am-6:00am, 6:00pm-11:45pm; Thu: 12:00am-6:00am, 6:00pm-11:45pm; Fri: 12:00am-6:00am, 6:00pm-11:45pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.102537,-80.25621,2026-03-22,347848,2026-03-22 03:32:42 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLANTATION CORP STATION 3,1601 Southwest 80th Terrace,Northeast Charger,Plantation,FL,33324,,888-758-4389,E,,Public,"Mon: 12:00am-6:00am, 6:00pm-11:45pm; Tue: 12:00am-6:00am, 6:00pm-11:45pm; Wed: 12:00am-6:00am, 6:00pm-11:45pm; Thu: 12:00am-6:00am, 6:00pm-11:45pm; Fri: 12:00am-6:00am, 6:00pm-11:45pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.102473,-80.256163,2026-03-22,347849,2026-03-22 03:32:42 UTC,,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COWH LAKE MAUDE 1,711 Ave O NE,Near Baseball fields,Winter Haven,FL,33881,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.03837,-81.716515,2026-03-22,347969,2026-03-22 03:25:19 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MDFR FS68 EVCHRG 2,11091 NW 17th St East Parking Area,RESTRICTED TO MDFR FLEET VEHICLES ONLY,Doral,FL,33172,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.790179,-80.375517,2026-03-22,347973,2026-03-22 03:28:27 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MDFR FS68 EVCHRG 1,11091 NW 17th St East Parking Area,RESTRICTED TO MDFR FLEET VEHICLES ONLY,Doral,FL,33172,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,25.790273,-80.375534,2026-03-22,347974,2026-03-22 03:28:27 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COWH LAKE MAUDE 2,711 Ave O NE,,Winter Haven,FL,33881,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,28.038239,-81.716503,2026-03-22,347997,2026-03-22 03:32:59 UTC,,,,2024-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,City Hall,10500 North Military Trail,,Palm Beach Gardens,FL,33410,,888-998-2546,E,,Public,Mon: 12:00am-7:00pm; Tue: 12:00am-7:00pm; Wed: 12:00am-7:00pm; Thu: 12:00am-7:00pm; Fri: 12:00am-7:00pm; Sat: 12:00am-7:00pm; Sun: 2:00pm-7:00pm,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,26.833236581759767,-80.10490100517104,2026-03-22,348026,2026-03-22 00:12:55 UTC,,,,2024-06-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE POINT ATC LEFT CHARGER,5116 Gate Pkwy,Station located left of the clubhouse,Jacksonville,FL,32256,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.242679,-81.533299,2026-03-22,348037,2026-03-22 03:24:08 UTC,,,,2024-06-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE POINT ATC RIGHT CHARGER,5116 Gate Pkwy,Left side of the club house,Jacksonville,FL,32256,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,30.242791,-81.533267,2026-03-22,348038,2026-03-22 03:24:09 UTC,,,,2024-06-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF PALM BA COUNCIL CHAMBER,120 Malabar Rd,,Palm Bay,FL,32909,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,27.997449,-80.670657,2026-03-22,348112,2026-03-22 03:06:15 UTC,,,,2024-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Dream Kissimmee Apartments,2700 Red Apple Cir,,Kissimmee,FL,34746,,866-816-7584,E,,Public,24 hours daily,,,,,,8,,,EV Connect,https://www.evconnect.com,GPS,28.326813,-81.465957,2026-03-22,348140,2026-03-22 05:03:39 UTC,,,,2024-06-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ LEVEL 2 #6,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.053507,-80.157821,2026-03-22,348177,2026-03-22 03:32:38 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ FLOOR 1 #1,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.053592,-80.157783,2026-03-22,348178,2026-03-22 03:32:38 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ LEVEL 1 #2,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.05478,-80.158062,2026-03-22,348179,2026-03-22 03:32:38 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ LEVEL 2 #4,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.054827,-80.158128,2026-03-22,348180,2026-03-22 03:32:39 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ LEVEL 2 #5,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.053527,-80.157887,2026-03-22,348181,2026-03-22 03:32:39 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ LEVEL 3 #7,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.053498,-80.157859,2026-03-22,348182,2026-03-22 03:32:40 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL HQ LEVEL 3 #8,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.054066,-80.15787,2026-03-22,348183,2026-03-22 03:32:40 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL RESI LVL 2 #11,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.052852,-80.15709,2026-03-22,348184,2026-03-22 03:32:41 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPIRIT CENTRAL RESI LVL 1 #10,1701-1701 Radiant Drive,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,26.052746,-80.157113,2026-03-22,348185,2026-03-22 03:32:41 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Flamingo Waterpark,2261 E Irlo Bronson Memorial Hwy,,Kissimmee,FL,34744,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,28.286027,-81.350068,2026-03-22,348197,2026-03-22 05:03:43 UTC,,,,2024-06-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FPL EVolution - Ridge Cinema 8,4915 US-90,,Pace,FL,32571,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,30.6017605888815,-87.1194750494587,2024-07-11,348251,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Holiday Inn Express,127 Miracle Strip Pkwy SW,,Fort Walton Beach,FL,32548,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,30.4062357999769,-86.6230911411888,2024-07-11,348252,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,HOTEL,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Hilton Garden Inn,5625 Venture Crossings Blvd,,Panama City,FL,32409,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,30.3354184846259,-85.7989860254062,2024-07-11,348253,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,HOTEL,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Hancock Whitney Bank,11701 Panama City Beach Pkwy,,Panama City Beach,FL,32407,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,30.1988845830738,-85.8181751215512,2024-07-11,348254,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,BANK,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Starbucks,6676 US-129,,Live Oak,FL,32060,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,30.3289635855206,-82.9632885102066,2024-07-11,348255,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Seaside Centre,1220 N Hwy A1A,,Indialantic,FL,32903,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,28.1042048506048,-80.5710944648069,2024-07-11,348256,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Southern Palms Plaza,8821 Southern Blvd,,West Palm Beach,FL,33411,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,26.6817812894202,-80.1838774590446,2024-07-11,348257,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Village Shoppes at Coconut Creek,4690 FL-7,,Coconut Creek,FL,33073,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,26.2866326153567,-80.2005744454765,2024-07-11,348258,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Westpoint Retail Plaza,10201 W Commercial Blvd,,Sunrise,FL,33351,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,4,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,26.1945972482397,-80.2866874534041,2024-07-11,348259,2025-12-22 19:13:16 UTC,P,,,2024-06-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Norm Reeves Honda Superstore Port Charlotte,1252 Tamiami Trail,,Port Charlotte,FL,33953,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,8,2,,LOOP,https://loopglobal.com,GPS,27.01452,-82.14807,2026-03-12,348892,2026-03-12 20:29:51 UTC,P,,,2023-12-14,,,,,J1772 J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,$35 monthly service fee,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,401 E Las Olas Blvd,401 E Las Olas Blvd,,Fort Lauderdale,FL,33301,,888-385-6671,E,,Public - Credit card at all times,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V,,,,,5,,,LOOP,https://loopglobal.com,GPS,26.11976,-80.13917,2026-03-12,348907,2026-03-12 20:29:51 UTC,P,,,2024-01-17,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER,,,,,,,$1 activation fee; $0.39 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Utilities Adminitration,124 East Woolbright Road,,Boynton Beach,FL,33435,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,26.514527787085907,-80.06259943938207,2026-03-22,348913,2026-03-22 00:46:33 UTC,,,,2024-05-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Coggin Chevrolet at the Avenue,10880 Phillips Hwy,,Jacksonville,FL,32256,,866-816-7584,T,2026-02-26,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,30.172428,-81.547087,2026-03-22,348949,2026-03-22 05:03:30 UTC,,,,2024-06-21,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,OHP Exhibit Hall,1901 Chief Osceola Trail,,Kissimmee,FL,34744,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,28.297263,-81.367788,2026-03-22,348952,2026-03-22 05:03:43 UTC,,,,2024-06-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kissimmee Intermodal Parking Garage,"205 E Dakin Ave Kissimmee, FL 34741",,Kissimmee,FL,34741,,866-816-7584,E,,Public,24 hours daily,,,,,,3,1,,EV Connect,https://www.evconnect.com,GPS,28.293144,-81.402933,2026-03-22,348953,2026-03-22 05:03:43 UTC,,,,2024-06-21,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Blue Sky Express Car Wash Callaway,518-B North Tyndall Pkwy,,Callaway,FL,32404,,866-816-7584,E,,Public,24 hours daily,,,,,,,4,,EV Connect,https://www.evconnect.com,GPS,30.15666,-85.590967,2026-03-22,349052,2026-03-22 05:03:42 UTC,,,,2024-06-22,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Kissimmee Lakefront Park,201 Lakeview Dr,,Kissimmee,FL,34741,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,28.29044,-81.405854,2026-03-22,349073,2026-03-22 05:03:44 UTC,,,,2024-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Heritage Key Blvd 2001 CLBHSE,2001 Heritage Key Blvd,,Kissimmee,FL,34744,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,28.284577,-81.362225,2026-03-22,349074,2026-03-22 05:03:44 UTC,,,,2024-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Heritage Key Blvd 2089 CLBHSE,"2089 Heritage Ky Blvd Kissimmee, FL 34744",,Kissimmee,FL,34744,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,https://www.evconnect.com,GPS,28.286653,-81.360469,2026-03-22,349075,2026-03-22 05:03:44 UTC,,,,2024-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Buenaventura Lakes Library,405 Buenaventura Blvd,,Kissimmee,FL,34743,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,https://www.evconnect.com,GPS,28.330928,-81.35126,2026-03-22,349076,2026-03-22 05:03:44 UTC,,,,2024-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
